"Stkcd","ShortName","Accper","Typrep","IfCorrect","A001000000"
"600196","复星实业","2002-12-31","A","0","3139570098.00"
"600196","复星实业","2003-12-31","A","0","4218820796.89"
"600196","复星医药","2004-12-31","A","0","5170502559.87"
"600196","复星医药","2005-12-31","A","0","5668734405.46"
"600196","复星医药","2006-12-31","A","0","6633882188.80"
"600196","复星医药","2007-12-31","A","1","7434985230.95"
"600196","复星医药","2008-12-31","A","0","7538918031.88"
"600196","复星医药","2009-12-31","A","0","11527145937.29"
"600196","复星医药","2010-12-31","A","0","16820135794.16"
"600196","复星医药","2011-12-31","A","0","22290818173.51"
"600196","复星医药","2012-12-31","A","0","25507140466.01"
"600196","复星医药","2013-12-31","A","0","29475190861.78"
"600196","复星医药","2014-12-31","A","0","35336277255.96"
"600196","复星医药","2015-12-31","A","0","38201725757.65"
"600196","复星医药","2016-12-31","A","0","43767787265.95"
"600196","复星医药","2017-12-31","A","0","61971008797.38"
"600196","复星医药","2018-12-31","A","1","70551361387.48"
"600196","复星医药","2019-12-31","A","1","76119645663.32"
"600196","复星医药","2020-12-31","A","0","83686009701.58"
"600196","复星医药","2021-12-31","A","0","93293790957.96"
"600196","复星医药","2022-12-31","A","0","107163907232.34"
"600200","江苏吴中","1999-12-31","A","0","616384747.00"
"600200","江苏吴中","2000-12-31","A","0","695181124.06"
"600200","江苏吴中","2001-12-31","A","0","1105587920.22"
"600200","江苏吴中","2002-12-31","A","0","1228515760.03"
"600200","江苏吴中","2003-12-31","A","0","1765655453.20"
"600200","江苏吴中","2004-12-31","A","0","1921082780.51"
"600200","G 吴中","2005-12-31","A","0","2209640857.19"
"600200","江苏吴中","2006-12-31","A","0","2296662832.00"
"600200","江苏吴中","2007-12-31","A","0","2002211522.54"
"600200","江苏吴中","2008-12-31","A","0","2032932143.50"
"600200","江苏吴中","2009-12-31","A","0","2002872614.70"
"600200","江苏吴中","2010-12-31","A","0","2945325664.32"
"600200","江苏吴中","2011-12-31","A","0","3772162747.29"
"600200","江苏吴中","2012-12-31","A","0","4308764645.51"
"600200","江苏吴中","2013-12-31","A","0","3930365587.84"
"600200","江苏吴中","2014-12-31","A","1","4018885380.37"
"600200","江苏吴中","2015-12-31","A","0","4242444995.27"
"600200","江苏吴中","2016-12-31","A","1","5239552399.53"
"600200","江苏吴中","2017-12-31","A","0","4634581387.80"
"600200","江苏吴中","2018-12-31","A","0","4617910901.74"
"600200","江苏吴中","2019-12-31","A","0","3919919292.37"
"600200","江苏吴中","2020-12-31","A","0","3703715674.65"
"600200","江苏吴中","2021-12-31","A","0","3758337645.56"
"600200","江苏吴中","2022-12-31","A","0","3909731794.92"
"600201","金宇集团","1999-12-31","A","0","476730348.08"
"600201","金宇集团","2000-12-31","A","0","571090678.44"
"600201","金宇集团","2001-12-31","A","0","761726368.48"
"600201","金宇集团","2002-12-31","A","0","813215044.11"
"600201","金宇集团","2003-12-31","A","0","958427832.05"
"600201","金宇集团","2004-12-31","A","0","1053956068.95"
"600201","金宇集团","2005-12-31","A","0","1044183628.13"
"600201","金宇集团","2006-12-31","A","0","940076097.17"
"600201","金宇集团","2007-12-31","A","0","1295206864.86"
"600201","金宇集团","2008-12-31","A","0","1242516567.94"
"600201","金宇集团","2009-12-31","A","0","1399132631.85"
"600201","金宇集团","2010-12-31","A","0","1588783696.46"
"600201","金宇集团","2011-12-31","A","0","1725322563.13"
"600201","金宇集团","2012-12-31","A","0","1882838912.51"
"600201","金宇集团","2013-12-31","A","0","1711664428.69"
"600201","金宇集团","2014-12-31","A","1","2097994791.53"
"600201","生物股份","2015-12-31","A","0","2550219918.58"
"600201","生物股份","2016-12-31","A","0","4347706430.16"
"600201","生物股份","2017-12-31","A","0","5683574192.65"
"600201","生物股份","2018-12-31","A","0","6313213299.08"
"600201","生物股份","2019-12-31","A","0","5585879172.02"
"600201","生物股份","2020-12-31","A","1","6278282683.24"
"600201","生物股份","2021-12-31","A","1","6603925651.78"
"600201","生物股份","2022-12-31","A","0","6389335025.55"
"600211","西藏药业","1999-12-31","A","0","436441044.86"
"600211","西藏药业","2000-12-31","A","0","528360907.24"
"600211","西藏药业","2001-12-31","A","0","608325276.78"
"600211","西藏药业","2002-12-31","A","0","733078599.01"
"600211","西藏药业","2003-12-31","A","0","754356220.52"
"600211","西藏药业","2004-12-31","A","0","777253387.65"
"600211","西藏药业","2005-12-31","A","0","820620453.93"
"600211","S 藏药业","2006-12-31","A","0","866901919.81"
"600211","西藏药业","2007-12-31","A","0","831963195.82"
"600211","西藏药业","2008-12-31","A","0","829661464.66"
"600211","西藏药业","2009-12-31","A","0","743702854.60"
"600211","西藏药业","2010-12-31","A","0","735469374.06"
"600211","西藏药业","2011-12-31","A","0","787864289.12"
"600211","西藏药业","2012-12-31","A","0","845150699.49"
"600211","西藏药业","2013-12-31","A","0","1137460592.70"
"600211","西藏药业","2014-12-31","A","0","1046443662.78"
"600211","西藏药业","2015-12-31","A","0","706330005.55"
"600211","西藏药业","2016-12-31","A","0","2290679446.71"
"600211","西藏药业","2017-12-31","A","0","2330044648.73"
"600211","西藏药业","2018-12-31","A","1","2532051965.37"
"600211","西藏药业","2019-12-31","A","0","2767231426.91"
"600211","西藏药业","2020-12-31","A","0","2944288278.85"
"600211","西藏药业","2021-12-31","A","0","3802655776.83"
"600211","西藏药业","2022-12-31","A","0","4099412305.94"
"600216","浙江医药","1999-12-31","A","0","1720307191.73"
"600216","浙江医药","2000-12-31","A","0","1436634421.42"
"600216","浙江医药","2001-12-31","A","0","1565154885.03"
"600216","浙江医药","2002-12-31","A","0","1636671688.35"
"600216","浙江医药","2003-12-31","A","0","1668812778.56"
"600216","浙江医药","2004-12-31","A","0","1838922678.51"
"600216","浙江医药","2005-12-31","A","0","2207795612.36"
"600216","浙江医药","2006-12-31","A","0","2528381290.22"
"600216","浙江医药","2007-12-31","A","0","2844554643.49"
"600216","浙江医药","2008-12-31","A","0","3264138094.83"
"600216","浙江医药","2009-12-31","A","0","3879639627.24"
"600216","浙江医药","2010-12-31","A","0","4637177873.40"
"600216","浙江医药","2011-12-31","A","0","5199077887.91"
"600216","浙江医药","2012-12-31","A","0","7057671336.78"
"600216","浙江医药","2013-12-31","A","0","7556366447.97"
"600216","浙江医药","2014-12-31","A","0","7869425252.91"
"600216","浙江医药","2015-12-31","A","0","8248813636.46"
"600216","浙江医药","2016-12-31","A","0","8814303895.58"
"600216","浙江医药","2017-12-31","A","0","9793411768.06"
"600216","浙江医药","2018-12-31","A","0","10047916676.64"
"600216","浙江医药","2019-12-31","A","0","10362361270.54"
"600216","浙江医药","2020-12-31","A","0","10500457880.84"
"600216","浙江医药","2021-12-31","A","0","12531979840.23"
"600216","浙江医药","2022-12-31","A","0","12432616205.07"
"600222","众生制药","1999-12-31","A","0","552672820.92"
"600222","众生制药","2000-12-31","A","0","572856553.53"
"600222","众生制药","2001-12-31","A","0","622909250.24"
"600222","竹林众生","2002-12-31","A","0","692994762.20"
"600222","竹林众生","2003-12-31","A","0","708968415.66"
"600222","竹林众生","2004-12-31","A","0","739113326.01"
"600222","竹林众生","2005-12-31","A","0","750659626.81"
"600222","太龙药业","2006-12-31","A","0","809289372.15"
"600222","太龙药业","2007-12-31","A","0","844860711.69"
"600222","太龙药业","2008-12-31","A","0","936400959.50"
"600222","太龙药业","2009-12-31","A","0","1092163840.97"
"600222","太龙药业","2010-12-31","A","0","1251239542.45"
"600222","太龙药业","2011-12-31","A","0","1460167761.98"
"600222","太龙药业","2012-12-31","A","0","1569435594.05"
"600222","太龙药业","2013-12-31","A","0","1953623500.36"
"600222","太龙药业","2014-12-31","A","0","2291706616.03"
"600222","太龙药业","2015-12-31","A","0","2639558304.35"
"600222","太龙药业","2016-12-31","A","0","2650826990.83"
"600222","太龙药业","2017-12-31","A","0","2808176704.46"
"600222","太龙药业","2018-12-31","A","0","2835342435.60"
"600222","太龙药业","2019-12-31","A","0","2739423303.82"
"600222","太龙药业","2020-12-31","A","0","3389394715.08"
"600222","太龙药业","2021-12-31","A","0","3783772407.22"
"600222","太龙药业","2022-12-31","A","0","3600184129.95"
"600227","赤天化","2000-12-31","A","0","843264825.04"
"600227","赤天化","2001-12-31","A","0","901548781.00"
"600227","赤天化","2002-12-31","A","0","868515680.79"
"600227","赤天化","2003-12-31","A","0","970407710.51"
"600227","赤天化","2004-12-31","A","0","1035795022.77"
"600227","赤天化","2005-12-31","A","0","1540323690.78"
"600227","赤天化","2006-12-31","A","0","1733981027.94"
"600227","赤天化","2007-12-31","A","1","2697522200.90"
"600227","赤天化","2008-12-31","A","0","4688136856.29"
"600227","赤天化","2009-12-31","A","0","8668089080.40"
"600227","赤天化","2010-12-31","A","0","9570178668.95"
"600227","赤天化","2011-12-31","A","0","10106658972.44"
"600227","赤天化","2012-12-31","A","0","8197143792.94"
"600227","赤天化","2013-12-31","A","0","8075464944.68"
"600227","赤天化","2014-12-31","A","1","7229924246.69"
"600227","赤天化","2015-12-31","A","1","7253606043.87"
"600227","赤天化","2016-12-31","A","1","7163183925.85"
"600227","赤天化","2017-12-31","A","1","6914423605.99"
"600227","圣济堂","2018-12-31","A","1","6668953203.82"
"600227","圣济堂","2019-12-31","A","0","4705287386.48"
"600227","圣济堂","2020-12-31","A","0","4655407666.13"
"600227","圣济堂","2021-12-31","A","0","4602167789.46"
"600227","圣济堂","2022-12-31","A","0","4616625445.86"
"600252","中恒集团","2000-12-31","A","0","584269857.11"
"600252","梧州中恒","2001-12-31","A","0","686242226.66"
"600252","梧州中恒","2002-12-31","A","0","784057861.58"
"600252","中恒集团","2003-12-31","A","0","1094356744.88"
"600252","中恒集团","2004-12-31","A","0","1775228653.57"
"600252","中恒集团","2005-12-31","A","0","1612425830.51"
"600252","中恒集团","2006-12-31","A","0","1061204294.38"
"600252","中恒集团","2007-12-31","A","0","1131883669.09"
"600252","中恒集团","2008-12-31","A","0","1048282618.71"
"600252","中恒集团","2009-12-31","A","0","1504554609.39"
"600252","中恒集团","2010-12-31","A","0","2967451557.21"
"600252","中恒集团","2011-12-31","A","0","3894111958.78"
"600252","中恒集团","2012-12-31","A","1","4660353271.81"
"600252","中恒集团","2013-12-31","A","1","6057743926.87"
"600252","中恒集团","2014-12-31","A","1","8026223399.61"
"600252","中恒集团","2015-12-31","A","0","6130097129.44"
"600252","中恒集团","2016-12-31","A","0","6489461794.99"
"600252","中恒集团","2017-12-31","A","0","6863591619.73"
"600252","中恒集团","2018-12-31","A","0","7239743402.09"
"600252","中恒集团","2019-12-31","A","0","7835111934.55"
"600252","中恒集团","2020-12-31","A","0","11974613830.64"
"600252","中恒集团","2021-12-31","A","0","11889723464.97"
"600252","中恒集团","2022-12-31","A","0","11751848863.82"
"600253","天方药业","2000-12-31","A","0","1120712176.64"
"600253","天方药业","2001-12-31","A","0","1026145160.58"
"600253","天方药业","2002-12-31","A","0","1141971154.88"
"600253","天方药业","2003-12-31","A","0","1301618904.08"
"600253","天方药业","2004-12-31","A","0","1661794631.87"
"600253","天方药业","2005-12-31","A","0","1961689770.73"
"600253","天方药业","2006-12-31","A","0","2248951745.48"
"600253","天方药业","2007-12-31","A","0","2614919702.63"
"600253","天方药业","2008-12-31","A","0","2905082711.20"
"600253","*ST 天方","2009-12-31","A","0","3119399682.83"
"600253","天方药业","2010-12-31","A","0","3061719045.03"
"600253","天方药业","2011-12-31","A","0","3371605003.65"
"600253","天方药业","2012-12-31","A","0","3915289607.99"
"600267","海正药业","2000-12-31","A","0","1206907935.47"
"600267","海正药业","2001-12-31","A","0","1298921957.79"
"600267","海正药业","2002-12-31","A","0","1575521723.81"
"600267","海正药业","2003-12-31","A","0","1873739312.11"
"600267","海正药业","2004-12-31","A","0","2179803362.46"
"600267","海正药业","2005-12-31","A","0","2605872585.65"
"600267","海正药业","2006-12-31","A","0","2812739663.98"
"600267","海正药业","2007-12-31","A","0","2985559326.41"
"600267","海正药业","2008-12-31","A","0","4121316760.46"
"600267","海正药业","2009-12-31","A","0","5198690858.28"
"600267","海正药业","2010-12-31","A","0","5921672610.19"
"600267","海正药业","2011-12-31","A","0","8230981671.41"
"600267","海正药业","2012-12-31","A","0","10569091655.62"
"600267","海正药业","2013-12-31","A","0","13972086610.93"
"600267","海正药业","2014-12-31","A","0","17298303713.70"
"600267","海正药业","2015-12-31","A","0","19174426311.14"
"600267","海正药业","2016-12-31","A","0","20758272494.07"
"600267","海正药业","2017-12-31","A","1","21636418678.91"
"600267","海正药业","2018-12-31","A","0","21853646480.95"
"600267","海正药业","2019-12-31","A","0","21465563454.73"
"600267","海正药业","2020-12-31","A","0","20859772184.12"
"600267","海正药业","2021-12-31","A","0","19374263488.94"
"600267","海正药业","2022-12-31","A","0","18777887149.36"
"600276","恒瑞医药","2000-12-31","A","0","986273264.76"
"600276","恒瑞医药","2001-12-31","A","0","1119024142.95"
"600276","恒瑞医药","2002-12-31","A","0","1204575770.68"
"600276","恒瑞医药","2003-12-31","A","0","1450686564.28"
"600276","恒瑞医药","2004-12-31","A","0","1255381552.33"
"600276","恒瑞医药","2005-12-31","A","0","1285214401.34"
"600276","恒瑞医药","2006-12-31","A","0","1457971584.21"
"600276","恒瑞医药","2007-12-31","A","0","2013688570.09"
"600276","恒瑞医药","2008-12-31","A","0","2254363979.25"
"600276","恒瑞医药","2009-12-31","A","0","2998870229.64"
"600276","恒瑞医药","2010-12-31","A","0","3895635295.02"
"600276","恒瑞医药","2011-12-31","A","0","4818023175.48"
"600276","恒瑞医药","2012-12-31","A","0","5892509211.52"
"600276","恒瑞医药","2013-12-31","A","0","7220266342.84"
"600276","恒瑞医药","2014-12-31","A","1","9086860884.26"
"600276","恒瑞医药","2015-12-31","A","0","11496700401.56"
"600276","恒瑞医药","2016-12-31","A","0","14330058674.85"
"600276","恒瑞医药","2017-12-31","A","0","18039384776.48"
"600276","恒瑞医药","2018-12-31","A","0","22361229608.42"
"600276","恒瑞医药","2019-12-31","A","0","27556475495.47"
"600276","恒瑞医药","2020-12-31","A","0","34729589915.43"
"600276","恒瑞医药","2021-12-31","A","0","39266221700.14"
"600276","恒瑞医药","2022-12-31","A","0","42355009127.70"
"600285","羚锐股份","2000-12-31","A","0","514793914.96"
"600285","羚锐股份","2001-12-31","A","0","560376578.20"
"600285","羚锐股份","2002-12-31","A","0","697745052.89"
"600285","羚锐股份","2003-12-31","A","0","741336467.60"
"600285","羚锐股份","2004-12-31","A","0","828813629.37"
"600285","羚锐股份","2005-12-31","A","0","872235373.34"
"600285","羚锐股份","2006-12-31","A","0","878693313.19"
"600285","羚锐股份","2007-12-31","A","0","942550577.57"
